student_id,date,study_week,mood_score_avg,happy_avg,sad_avg,mood1_score_avg,mood2_score_avg,num_mood_surveys,stress_avg,stress_max,num_stress_surveys,sleep_hours,sleep_rate,sleep_category,exercised_today,walked_today,exercise_intensity,social_avg,social_max,total_talking_minutes,num_conversations,unique_devices_nearby,total_bt_scans,fraction_walking,fraction_stationary,fraction_running,day_of_week,is_weekend
u33,2013-04-10,,,,,,,,2.5,4.0,4.0,6.0,2.0,5 to 7h,False,False,1.0,4.0,4.0,410.3,23.0,21.0,105.0,0.04856648541769649,0.9179436480474543,0.0034602076124567475,2,False
u33,2013-04-11,,,,,,,,4.0,4.0,2.0,8.0,2.0,7 to 9h,False,,1.0,4.0,4.0,570.1333333333333,21.0,23.0,103.0,0.047507692307692306,0.9320615384615385,0.0014769230769230768,3,False
u33,2013-04-12,,,,,,,,2.5,4.0,2.0,8.0,2.0,7 to 9h,False,,1.0,4.0,4.0,210.68333333333334,20.0,6.0,98.0,0.030678610872499693,0.9615903791876304,0.00036814333046999634,4,False
u33,2013-04-13,,,,,,,,4.0,4.0,1.0,10.0,1.0,over 9h,,,,4.0,4.0,11.6,5.0,3.0,127.0,0.00182370820668693,0.9914893617021276,0.0,5,True
u33,2013-04-14,,,,,,,,1.0,1.0,1.0,8.0,2.0,7 to 9h,False,True,1.0,2.0,2.0,16.616666666666667,6.0,5.0,106.0,0.005588770470496491,0.9870028593709383,0.0005198856251624642,6,True
u33,2013-04-15,,,,,,,,4.0,4.0,1.0,4.0,3.0,under 5h,False,True,1.0,,,528.6,26.0,47.0,205.0,0.06399902104747919,0.9098139990210474,0.010156632403328439,0,False
u33,2013-04-16,,,,,,,,4.0,4.0,1.0,13.0,1.0,over 9h,False,True,1.0,,,299.4166666666667,18.0,7.0,91.0,0.034752814488497305,0.9443220753793441,0.00232501223690651,1,False
u33,2013-04-17,,,,,,,,2.5,3.0,2.0,2.0,4.0,under 5h,,,,5.0,5.0,536.9333333333333,23.0,54.0,177.0,0.056387225548902194,0.908058882235529,0.0068612774451097805,2,False
u33,2013-04-18,,,,,,,,4.0,4.0,2.0,8.0,2.0,7 to 9h,False,,1.0,4.0,4.0,384.1166666666667,14.0,52.0,160.0,0.04954623497669855,0.917831739023792,0.012386558744174637,3,False
u33,2013-04-19,,,,,,,,,,,6.0,3.0,5 to 7h,False,,1.0,5.0,5.0,313.5,14.0,18.0,96.0,0.0376271601911999,0.9365118274298321,0.011398455693099645,4,False
u33,2013-04-20,,,,,,,,5.0,5.0,1.0,12.0,1.0,over 9h,False,True,1.0,,,10.583333333333334,3.0,5.0,112.0,0.00412621359223301,0.9817961165048543,0.0,5,True
u33,2013-04-21,,,,,,,,,,,,,,,,,,,145.06666666666666,10.0,27.0,158.0,0.03582783076546833,0.9476644656395207,0.0035460992907801418,6,True
u33,2013-04-22,,,,,,,,,,,5.0,3.0,under 5h,False,,1.0,3.0,3.0,575.5833333333333,25.0,13.0,96.0,0.05330651244656776,0.9175257731958762,0.0060346995222529546,0,False
u33,2013-04-23,,,,,,,,,,,,,,,,,,,229.08333333333331,9.0,2.0,4.0,0.024115558819929,0.9591137226098666,0.0007344840249724568,1,False
u33,2013-04-24,5.0,2.0,3.0,1.0,,,1.0,,,,8.0,2.0,7 to 9h,False,,1.0,,,190.48333333333335,23.0,,,0.06330218068535826,0.9127725856697819,0.0004984423676012461,2,False
u33,2013-04-25,5.0,0.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,205.21666666666667,21.0,,,0.01938315250518103,0.9712300377910521,0.0023162257710593686,3,False
u33,2013-04-26,5.0,,,,,1.0,0.0,,,,4.0,3.0,under 5h,False,,1.0,4.0,4.0,696.6333333333333,30.0,,,0.08341645885286783,0.8892768079800498,0.0008728179551122195,4,False
u33,2013-04-27,5.0,,,,1.0,,0.0,,,,,,,,,,,,578.2166666666667,33.0,11.0,29.0,0.09160778480228089,0.8652535019214082,0.005330358249659105,5,True
u33,2013-04-28,,,,,,,,2.0,2.0,1.0,,,,,,,,,393.0833333333333,26.0,10.0,68.0,0.03771962157513208,0.9402875046074456,0.00602039562599828,6,True
u33,2013-04-29,,,,,,,,2.3333333333333335,3.0,3.0,,,,False,False,1.0,,,245.16666666666666,13.0,19.0,115.0,0.03736939151813153,0.9516902274124155,0.0008604794099569761,0,False
u33,2013-04-30,5.0,-2.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,8.0,1.0,7 to 9h,,,,3.0,3.0,257.05,15.0,7.0,71.0,0.05942064867541471,0.8971280019806883,0.015350334241148799,1,False
u33,2013-05-01,,,,,,,,3.0,3.0,1.0,,,,,,,,,263.95,16.0,8.0,97.0,0.03959551656920078,0.9449317738791423,0.00682261208576998,2,False
u33,2013-05-02,,,,,,,,2.0,2.0,1.0,,,,,,,,,227.48333333333332,12.0,13.0,77.0,0.039063447773868734,0.9426179788911804,0.0007278903311901007,3,False
u33,2013-05-03,6.0,,,,0.0,0.0,0.0,,,,0.0,4.0,under 5h,,,,5.0,5.0,388.6666666666667,14.0,2.0,38.0,0.05033846153846154,0.9351384615384616,0.0035692307692307694,4,False
u33,2013-05-04,6.0,,,,,1.0,0.0,,,,,,,False,False,1.0,,,487.40000000000003,30.0,,,0.036443683502507034,0.9414210590681179,0.008193714076067017,5,True
u33,2013-05-05,6.0,-1.0,2.0,3.0,,1.0,1.0,,,,,,,False,False,1.0,4.0,4.0,227.63333333333333,13.0,,,0.05283064909712055,0.9206930209858467,0.007076622742801367,6,True
u33,2013-05-06,,,,,,,,3.0,3.0,1.0,5.0,2.0,under 5h,False,,1.0,,,414.56666666666666,37.0,,,0.05864994466986352,0.9129472519365548,0.002827984753473503,0,False
u33,2013-05-07,6.0,,,,,1.0,0.0,3.0,3.0,2.0,8.0,2.0,7 to 9h,True,,2.0,,,344.6166666666667,13.0,,,0.02286416717885679,0.9585740626920713,0.005654578979717271,1,False
u33,2013-05-08,7.0,,,,0.0,1.0,0.0,3.0,3.0,2.0,9.0,2.0,7 to 9h,,,,,,468.68333333333334,29.0,26.0,113.0,0.04146612365790448,0.9418733802295446,0.0023448105639886463,2,False
u33,2013-05-09,7.0,,,,0.0,,0.0,,,,7.0,2.0,5 to 7h,,,,5.0,5.0,251.3,16.0,10.0,68.0,0.029154518950437316,0.9583333333333334,0.0014577259475218659,3,False
u33,2013-05-10,,,,,,,,,,,,,,,,,4.0,4.0,518.95,30.0,18.0,80.0,0.06388415672913117,0.9075200778778292,0.0036505232416646385,4,False
u33,2013-05-11,7.0,,,,,2.0,0.0,,,,16.0,2.0,over 9h,,,,5.0,5.0,623.1333333333333,30.0,10.0,76.0,0.06313471185611158,0.8971002080019577,0.004527101431542885,5,True
u33,2013-05-12,,,,,,,,,,,,,,,,,,,361.43333333333334,27.0,8.0,78.0,0.09875477746270497,0.8224633214153618,0.038712859080261376,6,True
u33,2013-05-13,7.0,,,,,0.0,0.0,,,,1.0,4.0,under 5h,True,,5.0,6.0,6.0,439.78333333333336,22.0,33.0,109.0,0.04907749077490775,0.928290282902829,0.006888068880688807,0,False
u33,2013-05-14,,,,,,,,3.0,3.0,1.0,,,,False,True,1.0,5.0,5.0,28.816666666666666,5.0,6.0,107.0,0.008613368919082858,0.9801043309474706,0.00048526022079340043,1,False
u33,2013-05-15,,,,,,,,3.0,3.0,1.0,,,,,,,,,2.1833333333333336,2.0,2.0,86.0,0.002303030303030303,0.992969696969697,0.0,2,False
u33,2013-05-16,,,,,,,,3.0,3.0,1.0,,,,,,,,,313.43333333333334,12.0,9.0,76.0,0.0336402701043585,0.9389809699201964,0.004419889502762431,3,False
u33,2013-05-17,,,,,,,,3.0,3.0,1.0,,,,,,,,,35.13333333333333,7.0,4.0,68.0,0.012067093037287318,0.9715216604320019,0.008205623265355375,4,False
u33,2013-05-18,8.0,-3.0,1.0,4.0,,1.0,1.0,3.0,3.0,1.0,,,,False,False,1.0,,,84.51666666666667,2.0,2.0,12.0,0.008310249307479225,0.9681440443213296,0.0,5,True
u33,2013-05-19,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,6,True
u33,2013-05-20,8.0,-3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,0,False
u33,2013-05-22,9.0,-3.0,1.0,4.0,,,1.0,3.0,3.0,1.0,,,,,,,,,,,2.0,69.0,0.06702412868632708,0.9083109919571045,0.0021447721179624667,2,False
u33,2013-05-23,,,,,,,,,,,9.0,2.0,7 to 9h,,,,,,,,,,,,,3,False
u33,2013-05-24,,,,,,,,3.5,4.0,2.0,2.0,4.0,under 5h,,,,,,,,,,,,,4,False
u33,2013-05-25,9.0,,,,,1.0,0.0,,,,,,,,,,4.0,4.0,,,,,,,,5,True
u33,2013-05-26,9.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,6,True
u33,2013-05-28,9.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1,False
u33,2013-05-29,10.0,,,,1.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,under 5h,False,,1.0,3.0,3.0,,,,,0.00409626216077829,0.7808499743983615,0.0,2,False
u33,2013-05-30,10.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.014141414141414142,0.7585858585858586,0.00101010101010101,3,False
u33,2013-05-31,10.0,,,,0.0,,0.0,,,,,,,False,True,1.0,2.0,2.0,,,,,,,,4,False
u33,2013-06-01,10.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,5,True
u33,2013-06-03,10.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,0,False
u34,2013-03-27,,,,,,,,,,,,,,,,,,,291.75,24.0,12.0,155.0,0.01286654697785757,0.9352184320766008,0.0031418312387791743,2,False
u34,2013-03-28,,,,,,,,,,,7.0,1.0,5 to 7h,,,,,,388.6333333333333,27.0,36.0,115.0,0.054375,0.89475,0.013875,3,False
u34,2013-03-29,,,,,,,,,,,,,,,,,3.0,3.0,201.83333333333334,12.0,15.0,32.0,0.07810850749419464,0.8902258813595102,0.004222081486172683,4,False
u34,2013-03-31,,,,,,,,4.0,4.0,1.0,,,,,,,,,684.8,41.0,13.0,28.0,0.10364267129228101,0.8436686903729401,0.003035559410234172,6,True
u34,2013-04-01,,,,,,,,,,,7.0,1.0,5 to 7h,,,,,,604.0833333333334,48.0,13.0,98.0,0.02547065337763012,0.9237110865017841,0.0022148394241417496,0,False
u34,2013-04-02,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,,,612.35,38.0,14.0,52.0,0.028948016752894802,0.9021926582902192,0.015521064301552107,1,False
u34,2013-04-03,,,,,,,,4.0,4.0,1.0,7.0,1.0,5 to 7h,False,,1.0,4.0,4.0,334.5,36.0,17.0,78.0,0.020908525202240198,0.8901057871810828,0.0074673304293715,2,False
u34,2013-04-04,,,,,,,,1.0,1.0,1.0,,,,,,,4.0,4.0,313.7833333333333,32.0,28.0,114.0,0.11395286555972148,0.6019014461703267,0.03186930905195501,3,False
u34,2013-04-05,,,,,,,,,,,7.0,1.0,5 to 7h,False,,3.0,4.0,4.0,504.35,41.0,12.0,67.0,0.04480155831507183,0.7832968103238374,0.0041392744095446795,4,False
u34,2013-04-06,,,,,,,,,,,,,,,,,4.0,4.0,621.2833333333333,28.0,4.0,22.0,0.0889894419306184,0.7667169431875315,0.043363499245852186,5,True
u34,2013-04-07,,,,,,,,,,,,,,,,,,,56.28333333333333,8.0,5.0,18.0,0.07317073170731707,0.8974782968168665,0.019429516329061595,6,True
u34,2013-04-08,,,,,,,,,,,,,,,,,,,328.93333333333334,42.0,4.0,47.0,0.036128821317639365,0.8939022396599641,0.0341670753637404,0,False
u34,2013-04-09,,,,,,,,,,,,,,,,,,,532.7333333333333,34.0,22.0,80.0,0.06693587860988742,0.8387175721977485,0.006363191385217817,1,False
u34,2013-04-10,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2,False
u34,2013-04-11,,,,,,,,,,,,,,,,,,,423.3,30.0,23.0,84.0,0.033784441631778794,0.9370071073897381,0.004770713659818907,3,False
u34,2013-04-12,,,,,,,,,,,,,,,,,,,347.3333333333333,45.0,11.0,101.0,0.023061051098434277,0.9238985313751669,0.008496176720475786,4,False
u34,2013-04-13,,,,,,,,,,,,,,,,,,,183.88333333333335,12.0,2.0,25.0,0.025585813806206458,0.9056364787840405,0.0001266624445851805,5,True
u34,2013-04-15,,,,,,,,1.0,1.0,1.0,,,,,,,,,220.7,40.0,40.0,201.0,0.03602050102984145,0.8432246012358098,0.00023949801216649903,0,False
u34,2013-04-16,,,,,,,,,,,,,,,,,,,,,,,0.0005297311614355715,0.971659382863197,0.0,1,False
u34,2013-04-17,,,,,,,,,,,,,,,,,,,131.61666666666667,14.0,17.0,79.0,0.1373612823674476,0.6853267570900123,0.0007398273736128237,2,False
u34,2013-04-18,,,,,,,,,,,,,,,,,,,315.5,26.0,19.0,88.0,0.04014103607268782,0.934499593165175,0.007594250067805804,3,False
u34,2013-04-19,,,,,,,,,,,,,,,,,,,341.85,14.0,21.0,56.0,0.05736314572089437,0.7492675404780262,0.013569776407093292,4,False
u34,2013-04-20,,,,,,,,,,,,,,,,,,,285.5833333333333,33.0,5.0,72.0,0.010119262739428984,0.9571136007709915,0.00012046741356463077,5,True
u34,2013-04-21,,,,,,,,,,,,,,,,,,,,,,,0.0009580838323353293,0.9360479041916168,0.0,6,True
u34,2013-04-22,,,,,,,,,,,,,,,,,,,275.9,50.0,28.0,192.0,0.009055236945366738,0.8965690713351444,0.0035214810343092867,0,False
u34,2013-04-23,,,,,,,,,,,,,,,,,,,213.61666666666667,29.0,14.0,67.0,0.011927710843373494,0.958433734939759,0.0045783132530120485,1,False
u34,2013-04-24,,,,,,,,,,,,,,,,,,,167.3,33.0,18.0,93.0,0.018339633207335854,0.9458210835783284,0.00251994960100798,2,False
u34,2013-04-27,,,,,,,,,,,,,,False,,1.0,,,191.6,19.0,8.0,108.0,0.008258527827648115,0.90754039497307,0.0,5,True
u34,2013-04-28,,,,,,,,,,,,,,,,,,,492.8,62.0,4.0,140.0,0.010355029585798817,0.9535256410256411,0.002095660749506903,6,True
u34,2013-04-29,,,,,,,,1.0,1.0,1.0,5.0,2.0,under 5h,,,,,,443.55,49.0,46.0,194.0,0.06878048780487805,0.8963414634146342,0.001829268292682927,0,False
u34,2013-04-30,,,,,,,,,,,,,,,,,,,59.33333333333333,5.0,3.0,8.0,0.002067336089781453,0.9878913171884229,0.0,1,False
u34,2013-05-06,,,,,,,,,,,,,,,,,,,12.616666666666667,3.0,14.0,24.0,0.12027491408934708,0.8178694158075601,0.0,0,False
u34,2013-05-07,,,,,,,,,,,,,,,,,,,199.98333333333332,15.0,16.0,90.0,0.03400637619553666,0.9511158342189161,0.0010626992561105207,1,False
u34,2013-05-08,,,,,,,,,,,,,,,,,,,148.38333333333333,18.0,64.0,313.0,0.02892210475148864,0.940940576011666,0.004496293595819662,2,False
u34,2013-05-09,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,3,False
u34,2013-05-10,,,,,,,,,,,,,,,,,,,211.66666666666666,27.0,17.0,142.0,0.014891696750902527,0.9717960288808665,0.0006768953068592057,4,False
u34,2013-05-11,,,,,,,,,,,,,,,,,,,288.78333333333336,42.0,15.0,128.0,0.023651502353083144,0.9297695185229878,0.003258115120067576,5,True
u34,2013-05-12,,,,,,,,,,,,,,,,,,,196.65,43.0,9.0,81.0,0.0224891744657075,0.9323927922894258,0.001815896074870792,6,True
u34,2013-05-13,,,,,,,,,,,7.0,2.0,5 to 7h,,,,,,272.31666666666666,30.0,8.0,202.0,0.0050147871930050145,0.980969525523981,0.0010286742960010286,0,False
u34,2013-05-14,7.0,,,,,2.0,0.0,,,,,,,,,,,,372.96666666666664,39.0,26.0,147.0,0.03953911461491813,0.9091570648878108,0.009217707701637356,1,False
u34,2013-05-15,,,,,,,,,,,,,,,,,,,183.66666666666666,17.0,26.0,85.0,0.0387188323535374,0.9138455301033853,0.004662477194405028,2,False
u34,2013-05-19,,,,,,,,,,,,,,,,,,,121.78333333333333,28.0,13.0,72.0,0.020443420673769076,0.8992225741433919,0.0004319032536711777,6,True
u34,2013-05-20,,,,,,,,,,,,,,,,,,,40.666666666666664,5.0,14.0,53.0,0.0267639902676399,0.9180859691808597,0.0016220600162206002,0,False
u34,2013-05-21,,,,,,,,,,,,,,,,,,,,,,,0.016705586491826838,0.9744925453565655,0.0012574097359439554,1,False
u34,2013-05-25,,,,,,,,,,,,,,,,,,,,,,,0.06070908207867897,0.8576979116075765,0.021369596891694997,5,True
u34,2013-05-26,,,,,,,,,,,,,,,,,,,,,,,0.024348714455985018,0.9570917759237187,0.0,6,True
u34,2013-05-27,,,,,,,,,,,,,,,,,,,,,,,0.04371731259219525,0.8923159447498994,0.002145634973850074,0,False
u34,2013-05-28,,,,,,,,,,,,,,,,,,,,,,,0.04643288996372431,0.9279322853688029,0.004594921402660218,1,False
u34,2013-05-29,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2,False
u35,2013-03-27,,,,,,,,,,,,,,,,,,,42.36666666666667,6.0,10.0,148.0,0.0,0.999603410668253,0.0,2,False
u35,2013-03-28,,,,,,,,,,,,,,,,,,,137.48333333333332,6.0,19.0,41.0,0.02280654682049906,0.9610947142473839,0.013683928092299437,3,False
u35,2013-03-29,,,,,,,,2.5,4.0,2.0,6.0,1.0,5 to 7h,,,,2.0,2.0,311.5,33.0,10.0,75.0,0.019924675009111895,0.9526181508929656,0.027092698335560685,4,False
u35,2013-03-30,,,,,,,,5.0,5.0,1.0,,,,,,,2.0,2.0,313.78333333333336,28.0,6.0,52.0,0.027838560661317773,0.9463894967177243,0.010333090201799172,5,True
u35,2013-03-31,,,,,,,,4.0,4.0,1.0,,,,,,,2.0,2.0,3.35,1.0,2.0,40.0,0.0,0.9977171692899195,0.0,6,True
u35,2013-04-01,,,,,,,,,,,6.0,3.0,5 to 7h,,,,1.0,1.0,379.0,42.0,12.0,125.0,0.011071906557975422,0.9828446283002799,0.005718457233240054,0,False
u35,2013-04-02,,,,,,,,1.0,1.0,2.0,6.0,1.0,5 to 7h,False,False,1.0,,,572.05,40.0,14.0,88.0,0.03266609357730566,0.9187031806459536,0.018543534323959228,1,False
u35,2013-04-03,,,,,,,,2.0,4.0,3.0,5.0,2.0,under 5h,False,False,1.0,3.0,3.0,218.71666666666667,34.0,5.0,61.0,0.01955069823922283,0.9534911961141469,0.005100182149362477,2,False
u35,2013-04-04,,,,,,,,4.0,4.0,2.0,7.0,1.0,5 to 7h,False,,1.0,2.0,2.0,221.5,11.0,27.0,98.0,0.0150833231966914,0.9577910229899039,0.02700401411020557,3,False
u35,2013-04-05,,,,,,,,4.5,5.0,2.0,7.0,1.0,5 to 7h,,,,,,450.6,37.0,13.0,79.0,0.029054218332117677,0.926088013615366,0.028689521030877706,4,False
u35,2013-04-06,,,,,,,,5.0,5.0,1.0,,,,,,,1.0,1.0,348.1166666666667,17.0,2.0,36.0,0.0700408365301324,0.8706843212473704,0.015468382625912635,5,True
u35,2013-04-07,,,,,,,,,,,,,,,,,,,27.549999999999997,6.0,2.0,45.0,0.0001203224642040669,0.999879677535796,0.0,6,True
u35,2013-04-08,,,,,,,,,,,8.0,1.0,7 to 9h,False,False,1.0,2.3333333333333335,3.0,336.03333333333336,47.0,13.0,92.0,0.04774763716705536,0.9128513563274825,0.03129986498097459,0,False
u35,2013-04-09,,,,,,,,4.0,4.0,1.0,8.0,1.0,7 to 9h,,,,,,310.15,32.0,13.0,52.0,0.06251529239050649,0.8783949106924395,0.03070712013701982,1,False
u35,2013-04-10,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,3.0,3.0,305.93333333333334,28.0,5.0,77.0,0.03196899975781061,0.8984015500121094,0.02785178009203197,2,False
u35,2013-04-11,,,,,,,,5.0,5.0,1.0,,,,,,,3.0,3.0,358.15,30.0,16.0,53.0,0.05161844041196665,0.8859735164296224,0.04082883766552232,3,False
u35,2013-04-12,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,3.0,3.0,217.81666666666666,32.0,8.0,149.0,0.007354714251265975,0.9833614661200868,0.008198697853870267,4,False
u35,2013-04-13,,,,,,,,1.0,1.0,1.0,,,,,,,,,266.1166666666667,17.0,6.0,79.0,0.015800265347967676,0.9529610420938367,0.0,5,True
u35,2013-04-14,,,,,,,,4.0,4.0,1.0,8.0,1.0,7 to 9h,,,,2.0,2.0,51.81666666666667,10.0,7.0,81.0,0.00959474813786138,0.9646509279131423,0.002651180406514329,6,True
u35,2013-04-15,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,,,,,,7.4,3.0,11.0,139.0,0.007846450989859971,0.9762192177691936,0.015813616610333172,0,False
u35,2013-04-16,,,,,,,,1.0,1.0,1.0,7.0,1.0,5 to 7h,,,,,,198.41666666666666,21.0,36.0,208.0,0.07646195253241987,0.8609004159530218,0.029850746268656716,1,False
u35,2013-04-17,,,,,,,,,,,7.0,2.0,5 to 7h,,,,,,123.13333333333333,26.0,26.0,87.0,0.05085158150851581,0.8827250608272507,0.051824817518248176,2,False
u35,2013-04-18,,,,,,,,1.5,2.0,2.0,6.0,1.0,5 to 7h,,,,4.0,4.0,233.83333333333334,20.0,18.0,63.0,0.05484818805093046,0.8819784524975515,0.04431929480901078,3,False
u35,2013-04-19,,,,,,,,4.0,4.0,1.0,,,,,,,3.0,3.0,225.45000000000002,15.0,15.0,59.0,0.028191359531364413,0.9287283378081523,0.02404198193800342,4,False
u35,2013-04-20,,,,,,,,,,,,,,,,,,,7.883333333333333,4.0,5.0,124.0,0.0,1.0,0.0,5,True
u35,2013-04-21,,,,,,,,1.5,2.0,2.0,,,,False,,1.0,2.0,2.0,143.81666666666666,28.0,16.0,159.0,0.10285433070866142,0.8526082677165354,0.021284448818897638,6,True
u35,2013-04-22,,,,,,,,3.0,3.0,1.0,,,,,,,,,311.73333333333335,52.0,36.0,248.0,0.01378721327476818,0.9538799414348462,0.006710590531966813,0,False
u35,2013-04-23,,,,,,,,,,,,,,,,,,,257.35,32.0,20.0,142.0,0.08131595282433271,0.8679081315952825,0.027188081936685288,1,False
u35,2013-04-24,,,,,,,,,,,,,,,,,,,192.46666666666667,28.0,18.0,144.0,0.04315494331342192,0.9025966109959771,0.022065098134828723,2,False
u35,2013-04-25,5.0,,,,2.0,,0.0,,,,,,,,,,,,15.283333333333333,3.0,5.0,110.0,0.0,1.0,0.0,3,False
u35,2013-04-26,,,,,,,,,,,,,,,,,,,,,5.0,97.0,0.0,1.0,0.0,4,False
u35,2013-04-27,,,,,,,,,,,,,,False,False,1.0,2.0,2.0,252.63333333333333,23.0,9.0,136.0,0.005345599204375932,0.9420686225758329,0.00982098458478369,5,True
u35,2013-04-28,5.0,,,,1.0,,0.0,,,,,,,,,,,,442.45,57.0,7.0,155.0,0.009810008692412766,0.9386564013411152,0.0006208866261020738,6,True
u35,2013-04-29,,,,,,,,1.6666666666666667,3.0,3.0,8.0,1.0,7 to 9h,,,,,,300.7166666666667,33.0,37.0,209.0,0.04150246305418719,0.9200738916256158,0.017857142857142856,0,False
u35,2013-04-30,5.0,,,,2.0,,0.0,,,,6.0,3.0,5 to 7h,,,,,,4.516666666666667,3.0,7.0,136.0,0.0,1.0,0.0,1,False
u35,2013-05-01,,,,,,,,,,,,,,,,,,,359.6666666666667,34.0,16.0,180.0,0.08114825400770473,0.8836833602584814,0.010314402883062011,2,False
u35,2013-05-02,,,,,,,,1.0,1.0,1.0,6.0,2.0,5 to 7h,,,,,,35.28333333333333,11.0,5.0,54.0,0.004948702474351237,0.9905853952926976,0.001327700663850332,3,False
u35,2013-05-03,,,,,,,,,,,6.0,2.0,5 to 7h,,,,3.0,3.0,14.116666666666667,7.0,4.0,50.0,0.00012000480019200768,0.999879995199808,0.0,4,False
u35,2013-05-04,6.0,,,,,0.0,0.0,,,,,,,,,,,,301.1666666666667,43.0,5.0,119.0,0.023573958715036033,0.9484548674728228,0.003542201050445829,5,True
u35,2013-05-05,,,,,,,,,,,,,,,,,,,8.216666666666667,1.0,5.0,121.0,0.0013278609367455335,0.9946885562530179,0.00036214389183969096,6,True
u35,2013-05-06,6.0,,,,,2.0,0.0,,,,6.0,1.0,5 to 7h,True,,5.0,,,326.48333333333335,38.0,26.0,158.0,0.025578264594296903,0.9471300942357117,0.0100354913719251,0,False
u35,2013-05-07,,,,,,,,5.0,5.0,1.0,,,,,,,,,338.25,31.0,21.0,143.0,0.03670825335892514,0.9315019193857965,0.003718809980806142,1,False
u35,2013-05-08,7.0,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,,,,23.683333333333334,6.0,4.0,87.0,0.0,1.0,0.0,2,False
u35,2013-05-09,7.0,,,,,2.0,0.0,,,,,,,,,,,,,,5.0,94.0,0.0,1.0,0.0,3,False
u35,2013-05-10,7.0,,,,,1.0,0.0,,,,8.0,1.0,7 to 9h,,,,2.0,2.0,203.36666666666667,23.0,16.0,118.0,0.03492178974172426,0.9388868679519825,0.01345943979628956,4,False
u35,2013-05-11,7.0,,,,,2.0,0.0,,,,,,,,,,2.0,2.0,376.9166666666667,34.0,7.0,122.0,0.019626965744239912,0.9278312812385713,0.0013409728148238449,5,True
u35,2013-05-12,7.0,,,,,2.0,0.0,3.0,3.0,1.0,,,,,,,,,196.86666666666667,39.0,15.0,108.0,0.016664639338280014,0.9553582289259214,0.0014596764383894903,6,True
u35,2013-05-13,,,,,,,,,,,,,,,,,,,233.3,29.0,7.0,123.0,0.0007215874924834636,0.9944678292242934,0.0003607937462417318,0,False
u35,2013-05-14,,,,,,,,,,,,,,,,,,,25.733333333333334,4.0,9.0,154.0,0.0021673690547862733,0.9925346177001806,0.0,1,False
u35,2013-05-15,8.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,426.8,28.0,26.0,156.0,0.03353326063249727,0.9152126499454744,0.004907306434023991,2,False
u35,2013-05-16,,,,,,,,,,,,,,,,,,,44.03333333333333,9.0,6.0,80.0,0.0,1.0,0.0,3,False
u35,2013-05-17,,,,,,,,,,,,,,,,,,,4.866666666666667,5.0,6.0,85.0,0.0,1.0,0.0,4,False
u35,2013-05-18,8.0,0.0,1.0,1.0,,0.0,1.0,,,,,,,,,,,,1.5166666666666666,1.0,4.0,50.0,0.0,0.9997597020305179,0.0,5,True
u35,2013-05-19,8.0,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,222.2,46.0,16.0,92.0,0.013373860182370821,0.961823708206687,0.001094224924012158,6,True
u35,2013-05-20,,,,,,,,,,,,,,,,,,,307.95,26.0,5.0,73.0,0.021584468829133004,0.9766067767997106,0.0002411672494875196,0,False
u35,2013-05-21,,,,,,,,1.0,1.0,2.0,,,,,,,,,23.5,5.0,6.0,131.0,0.0,1.0,0.0,1,False
u35,2013-05-22,,,,,,,,1.0,1.0,1.0,,,,,,,,,5.7,4.0,4.0,117.0,0.0,1.0,0.0,2,False
u35,2013-05-23,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,122.0,0.0,1.0,0.0,3,False
u35,2013-05-24,9.0,,,,,2.0,0.0,,,,,,,,,,,,403.3833333333333,42.0,33.0,221.0,0.019400994300957923,0.934642900448648,0.007881653934764157,4,False
u35,2013-05-25,9.0,,,,,1.0,0.0,,,,,,,,,,,,81.15,16.0,20.0,165.0,0.004362367311327614,0.9751345063254326,0.0,5,True
u35,2013-05-26,,,,,,,,,,,,,,,,,,,,,4.0,79.0,0.0,0.9968259414943811,0.0,6,True
u35,2013-05-27,,,,,,,,,,,4.0,3.0,under 5h,,,,,,362.55,42.0,40.0,297.0,0.01488483268144285,0.9235115167318557,0.0051064754454584966,0,False
